Word	Start Word Index	End Word Index	POS Label	Spacy POS Label	Final POS Label	NER Label	Spacy NER Label	Tweet	Candidate Label	PROPOSED NER Label	Alec NER Label	Alec Additional Notes
@user986	4	4	['PROPN']	['PROPN']	['PROPN']	['O']	[]	new lara vapnyer in @user986 this week ! :d this will be my special treat after i am finished teaching for the day . hearts	new lara vapnyer in <[@user986]> this week ! :d this will be my special treat after i am finished teaching for the day . hearts	['B-PER']	[B-PER]	
@user728	0	0	['PROPN']	['X']	['X']	['O']	[]	@user728 so to hai	<[@user728]> so to hai	['B-PER']	[B-PER]	
@user400	5	5	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user100 : congratulations to @user400 on topping our march goal of the month poll ! watch it here : url1551 url225 …	rt @user100 : congratulations to <[@user400]> on topping our march goal of the month poll ! watch it here : url1551 url225 …	['B-PER']	[B-PER]	
march	9	9	['PROPN']	['PROPN']	['PROPN']	['O']	['DATE']	rt @user100 : congratulations to @user400 on topping our march goal of the month poll ! watch it here : url1551 url225 …	rt @user100 : congratulations to @user400 on topping our <[march]> goal of the month poll ! watch it here : url1551 url225 …	['B-MISC']	[B-MISC]	
po	10	10	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user2298 : uhm funny po ako 😹 thank you po ! #stbratsexhibit url655	rt @user2298 : uhm funny po ako 😹 thank you <[po]> ! #stbratsexhibit url655	['O']	[B-MISC]	
@user1611	0	0	['PROPN']	['NUM']	['NUM']	['O']	[]	@user1611 strangers not allowed sorry	<[@user1611]> strangers not allowed sorry	['B-PER']	[B-PER]	
@user2426	13	13	['PROPN']	['X']	['X']	['O']	[]	could n't tweet on way back down bc i was carrying jug ... @user2426 url467	could n't tweet on way back down bc i was carrying jug ... <[@user2426]> url467	['B-PER']	[B-PER]	
@user549	27	27	['PROPN']	['X']	['X']	['O']	[]	rt @user40 : wenger : " we are a bit short on goal scored . we will try to certainly strengthen in that department . " [ @user549 ] htt …	rt @user40 : wenger : " we are a bit short on goal scored . we will try to certainly strengthen in that department . " [ <[@user549]> ] htt …	['B-PER']	[B-PER]	
keen	19	19	['PROPN']	['PROPN']	['PROPN']	['O']	[]	url824 retweeted i 'm in the arndale centre i have 8 hours to wait for the signing talk about keen url690	url824 retweeted i 'm in the arndale centre i have 8 hours to wait for the signing talk about <[keen]> url690	['B-MISC']	[O]	
@user2187	0	0	['PROPN']	['NOUN']	['NOUN']	['O']	[]	@user2187 turn my notifications off so you do n't see my 200 mispellings out of 200 tweets	<[@user2187]> turn my notifications off so you do n't see my 200 mispellings out of 200 tweets	['B-PER']	[B-PER]	
@user2134	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2134 follow back ... i need to dm you	<[@user2134]> follow back ... i need to dm you	['B-PER']	[B-PER]	
@user1824	1	1	['PROPN']	['PROPN']	['PROPN']	['O']	['PERSON']	dear @user1824 's girlfriend . you won the guy we all dreamed of having . so please . do us a favor . hold him and never let him go .	dear <[@user1824]> 's girlfriend . you won the guy we all dreamed of having . so please . do us a favor . hold him and never let him go .	['B-PER']	[B-PER]	
@user1559	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1559 i have	<[@user1559]> i have	['B-PER']	[B-PER]	
#teenchoice	2	2	['PROPN']	['NOUN']	['NOUN']	['O']	[]	ix my #teenchoice nominee for #socialmediaqueen #choicefemalehottie #choiceinstagrammer is britney spears	ix my <[#teenchoice]> nominee for #socialmediaqueen #choicefemalehottie #choiceinstagrammer is britney spears	['O']	[B-MISC]	
#socialmediaqueen	5	5	['PROPN']	['NOUN']	['NOUN']	['O']	[]	ix my #teenchoice nominee for #socialmediaqueen #choicefemalehottie #choiceinstagrammer is britney spears	ix my #teenchoice nominee for <[#socialmediaqueen]> #choicefemalehottie #choiceinstagrammer is britney spears	['O']	[B-MISC]	
#choicefemalehottie	6	6	['PROPN']	['NOUN']	['NOUN']	['O']	[]	ix my #teenchoice nominee for #socialmediaqueen #choicefemalehottie #choiceinstagrammer is britney spears	ix my #teenchoice nominee for #socialmediaqueen <[#choicefemalehottie]> #choiceinstagrammer is britney spears	['O']	[B-MISC]	
#choiceinstagrammer	7	7	['PROPN']	['PROPN']	['PROPN']	['O']	[]	ix my #teenchoice nominee for #socialmediaqueen #choicefemalehottie #choiceinstagrammer is britney spears	ix my #teenchoice nominee for #socialmediaqueen #choicefemalehottie <[#choiceinstagrammer]> is britney spears	['B-MISC']	[B-MISC]	
@user913	18	18	['PROPN']	['X']	['X']	['O']	[]	rt @user637 : underground clinics in turkey treating syria 's wounded jihadist terrorists to fight on url539 via @user913 …	rt @user637 : underground clinics in turkey treating syria 's wounded jihadist terrorists to fight on url539 via <[@user913]> …	['B-PER']	[B-PER]	
@user1825	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1825 @user2546 i was trying to be as nice as i could without blowing up or cussing	<[@user1825]> @user2546 i was trying to be as nice as i could without blowing up or cussing	['B-PER']	[B-PER]	
@user2546	1	1	['PROPN']	['X']	['X']	['O']	[]	@user1825 @user2546 i was trying to be as nice as i could without blowing up or cussing	@user1825 <[@user2546]> i was trying to be as nice as i could without blowing up or cussing	['B-PER']	[B-PER]	
@user2479	9	9	['PROPN']	['PROPN']	['PROPN']	['O']	['WORK_OF_ART']	rt @user634 : hugely proud to have won a @user2479 innovation excellence award for our #graphicmedicine #comics ! url1216 …	rt @user634 : hugely proud to have won a <[@user2479]> innovation excellence award for our #graphicmedicine #comics ! url1216 …	['B-MISC']	[B-PER]	
@user2204	10	10	['PROPN']	['X']	['X']	['O']	[]	the latest the asif siddiqui daily ! url1500 thanks to @user2204 @user1267 @user2577 #food #foodie	the latest the asif siddiqui daily ! url1500 thanks to <[@user2204]> @user1267 @user2577 #food #foodie	['B-PER']	[B-PER]	
@user1267	11	11	['PROPN']	['X']	['X']	['O']	[]	the latest the asif siddiqui daily ! url1500 thanks to @user2204 @user1267 @user2577 #food #foodie	the latest the asif siddiqui daily ! url1500 thanks to @user2204 <[@user1267]> @user2577 #food #foodie	['B-PER']	[B-PER]	
@user2577	12	12	['PROPN']	['X']	['X']	['O']	[]	the latest the asif siddiqui daily ! url1500 thanks to @user2204 @user1267 @user2577 #food #foodie	the latest the asif siddiqui daily ! url1500 thanks to @user2204 @user1267 <[@user2577]> #food #foodie	['B-PER']	[B-PER]	
friday	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user777 : friday night at #sdcc2016 with sis , @user1679 covered in magic ! #onceuponatime #evilregalsdcc ❤️🦄💚 url1178	rt @user777 : <[friday]> night at #sdcc2016 with sis , @user1679 covered in magic ! #onceuponatime #evilregalsdcc ❤️🦄💚 url1178	['B-MISC']	[B-MISC]	
#sdcc2016	6	6	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user777 : friday night at #sdcc2016 with sis , @user1679 covered in magic ! #onceuponatime #evilregalsdcc ❤️🦄💚 url1178	rt @user777 : friday night at <[#sdcc2016]> with sis , @user1679 covered in magic ! #onceuponatime #evilregalsdcc ❤️🦄💚 url1178	['B-MISC']	[B-ORG]	
@user1679	10	10	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user777 : friday night at #sdcc2016 with sis , @user1679 covered in magic ! #onceuponatime #evilregalsdcc ❤️🦄💚 url1178	rt @user777 : friday night at #sdcc2016 with sis , <[@user1679]> covered in magic ! #onceuponatime #evilregalsdcc ❤️🦄💚 url1178	['B-PER']	[B-PER]	
@user598	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user598 probably a fake stomach	<[@user598]> probably a fake stomach	['B-PER']	[B-PER]	
#hyderabad	6	6	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user559 : join us in #hyderabad for hands - on experience with #smartmapp technology ! #igniteyourmapp url747 htt …	rt @user559 : join us in <[#hyderabad]> for hands - on experience with #smartmapp technology ! #igniteyourmapp url747 htt …	['B-MISC']	[B-MISC]	
#smartmapp	13	13	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user559 : join us in #hyderabad for hands - on experience with #smartmapp technology ! #igniteyourmapp url747 htt …	rt @user559 : join us in #hyderabad for hands - on experience with <[#smartmapp]> technology ! #igniteyourmapp url747 htt …	['O']	[B-MISC]	
@user2144	3	3	['PROPN']	['X']	['X']	['O']	[]	rt @user2144 : @user2144 like pay attention to me ugh	rt @user2144 : <[@user2144]> like pay attention to me ugh	['B-PER']	[B-PER]	
@user2162	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user2097 : @user2162 stop comparing fergie to iggy because fergie is so talented & ti writes iggys music ( when she had hits ) double …	rt @user2097 : <[@user2162]> stop comparing fergie to iggy because fergie is so talented & ti writes iggys music ( when she had hits ) double …	['B-PER']	[B-PER]	
@user1813	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1813 how has your day been ? i hope it 's been amazing . 😊	<[@user1813]> how has your day been ? i hope it 's been amazing . 😊	['B-PER']	[B-PER]	
june	10	10	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1990 : oneplus 3 to come to india 15th june will start at rs. 23999 url951 #oneplus #india #oneplus3	rt @user1990 : oneplus 3 to come to india 15th <[june]> will start at rs. 23999 url951 #oneplus #india #oneplus3	['B-MISC']	[B-MISC]	
rs.	14	14	['PROPN']	['NOUN', 'NOUN']	['NOUN', 'NOUN']	['O']	[]	rt @user1990 : oneplus 3 to come to india 15th june will start at rs. 23999 url951 #oneplus #india #oneplus3	rt @user1990 : oneplus 3 to come to india 15th june will start at <[rs.]> 23999 url951 #oneplus #india #oneplus3	['O']	[O]	
march	17	17	['PROPN']	['PROPN']	['PROPN']	['O']	['DATE']	rt @user2549 : rt this tweet to win tickets to an exclusive london #gameofthrones s5 screening on march 14 ! uk only - closes 3/3 ! url224 …	rt @user2549 : rt this tweet to win tickets to an exclusive london #gameofthrones s5 screening on <[march]> 14 ! uk only - closes 3/3 ! url224 …	['B-MISC']	[B-MISC]	
@user638	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user638 hey baby thanks for being the best . so glad you 're all mine 😘😘😘💘	<[@user638]> hey baby thanks for being the best . so glad you 're all mine 😘😘😘💘	['B-PER']	[B-PER]	
pc	5	5	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user511 : asus gaming pc giveaway follow me & @user490 turn on mobile notifications retweet this tweet url253 …	rt @user511 : asus gaming <[pc]> giveaway follow me & @user490 turn on mobile notifications retweet this tweet url253 …	['O']	[B-MISC]	
@user2647	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2647 hit the weights 🐱	<[@user2647]> hit the weights 🐱	['B-PER']	[B-PER]	
@user1242	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1242 @user1620 @user2170 @user2061 thanks lovely brother !	<[@user1242]> @user1620 @user2170 @user2061 thanks lovely brother !	['B-PER']	[B-PER]	
@user1620	1	1	['PROPN']	['X']	['X']	['O']	[]	@user1242 @user1620 @user2170 @user2061 thanks lovely brother !	@user1242 <[@user1620]> @user2170 @user2061 thanks lovely brother !	['B-PER']	[B-PER]	
@user2170	2	2	['PROPN']	['X']	['X']	['O']	[]	@user1242 @user1620 @user2170 @user2061 thanks lovely brother !	@user1242 @user1620 <[@user2170]> @user2061 thanks lovely brother !	['B-PER']	[B-PER]	
@user2061	3	3	['PROPN']	['X']	['X']	['O']	[]	@user1242 @user1620 @user2170 @user2061 thanks lovely brother !	@user1242 @user1620 @user2170 <[@user2061]> thanks lovely brother !	['B-PER']	[B-PER]	
@user121	21	21	['PROPN']	['X']	['X']	['O']	[]	istanbul airport attack : 23 turks , at least 10 foreign nationals killed , officials say , as ... url880 via @user121	istanbul airport attack : 23 turks , at least 10 foreign nationals killed , officials say , as ... url880 via <[@user121]>	['B-PER']	[B-PER]	
@user1142	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1142 yeah . ignored need basically .	<[@user1142]> yeah . ignored need basically .	['B-PER']	[B-PER]	
#dollyparton	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	['PERSON']	#dollyparton announces first tour in over 25 years #dollyparton ... #dollyparton url766	<[#dollyparton]> announces first tour in over 25 years #dollyparton ... #dollyparton url766	['B-PER']	[B-PER]	
@user2264	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2264 lmfaooooo i wish i could rt that . you are honest af	<[@user2264]> lmfaooooo i wish i could rt that . you are honest af	['B-PER']	[B-PER]	
#designshanghai	20	20	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user361 : deeply saddened by the news of zaha hadid 's passing , we remember her amazing work at #designshanghai 2016 . url224 …	rt @user361 : deeply saddened by the news of zaha hadid 's passing , we remember her amazing work at <[#designshanghai]> 2016 . url224 …	['B-MISC']	[B-ORG]	
@user2227	13	13	['PROPN']	['PROPN']	['PROPN']	['O']	[]	i saw this early & thought it was pretty fun to watch ! @user2227 was great ! are you going to see it ? 🎬🎥 url370	i saw this early & thought it was pretty fun to watch ! <[@user2227]> was great ! are you going to see it ? 🎬🎥 url370	['B-PER']	[B-PER]	
@user103	0	0	['PROPN']	['X']	['X']	['O']	[]	@user103 intension makes the difference	<[@user103]> intension makes the difference	['B-PER']	[B-PER]	
#caveman	10	10	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user60 : it 's a strong look ! the #caveman gym #kitbag used by @user1489 bowler @user202 #teamaffinity #gymferret 👊💪 url217 …	rt @user60 : it 's a strong look ! the <[#caveman]> gym #kitbag used by @user1489 bowler @user202 #teamaffinity #gymferret 👊💪 url217 …	['B-MISC']	[B-MISC]	
@user1489	15	15	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user60 : it 's a strong look ! the #caveman gym #kitbag used by @user1489 bowler @user202 #teamaffinity #gymferret 👊💪 url217 …	rt @user60 : it 's a strong look ! the #caveman gym #kitbag used by <[@user1489]> bowler @user202 #teamaffinity #gymferret 👊💪 url217 …	['B-PER']	[B-PER]	
@user202	17	17	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user60 : it 's a strong look ! the #caveman gym #kitbag used by @user1489 bowler @user202 #teamaffinity #gymferret 👊💪 url217 …	rt @user60 : it 's a strong look ! the #caveman gym #kitbag used by @user1489 bowler <[@user202]> #teamaffinity #gymferret 👊💪 url217 …	['B-PER']	[B-PER]	
@user560	3	3	['PROPN']	['X']	['X']	['O']	[]	rt @user865 : @user560 that was good .. he was a little bit better today and enjoyed sun and garden :-)) have a good nite .. see ye	rt @user865 : <[@user560]> that was good .. he was a little bit better today and enjoyed sun and garden :-)) have a good nite .. see ye	['B-PER']	[B-PER]	
@user1977	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1977 @user2111 follow me pls	<[@user1977]> @user2111 follow me pls	['B-PER']	[B-PER]	
@user2111	1	1	['PROPN']	['X']	['X']	['O']	[]	@user1977 @user2111 follow me pls	@user1977 <[@user2111]> follow me pls	['B-PER']	[B-PER]	
@user390	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user390 a1 ) stutterheim asked attendees to dress in white as a tribute to his brother miles #edmlispecial #sensationindia #hyderabad	<[@user390]> a1 ) stutterheim asked attendees to dress in white as a tribute to his brother miles #edmlispecial #sensationindia #hyderabad	['B-PER']	[B-PER]	
k-pop	7	7	['PROPN']	['PROPN', 'PROPN', 'PROPN']	['PROPN', 'PROPN', 'PROPN']	['O']	[]	my friend : " do you love k-pop ? you ’re not a korean . ” /// me : “ why ? do we need to be italian to love pizza ? ”	my friend : " do you love <[k-pop]> ? you ’re not a korean . ” /// me : “ why ? do we need to be italian to love pizza ? ”	['B-MISC']	[B-MISC]	
@user2339	1	1	['PROPN']	['PROPN']	['PROPN']	['O']	[]	congrats @user2339 2nd best sommelière in the world and 4th among all contendants at #bestworldsommarg2016 . #vamospaz felicidades !!!	congrats <[@user2339]> 2nd best sommelière in the world and 4th among all contendants at #bestworldsommarg2016 . #vamospaz felicidades !!!	['B-PER']	[B-PER]	
sommelière	4	4	['PROPN']	['X']	['X']	['O']	[]	congrats @user2339 2nd best sommelière in the world and 4th among all contendants at #bestworldsommarg2016 . #vamospaz felicidades !!!	congrats @user2339 2nd best <[sommelière]> in the world and 4th among all contendants at #bestworldsommarg2016 . #vamospaz felicidades !!!	['O']	[B-MISC]	
#bestworldsommarg2016	14	14	['PROPN']	['PROPN']	['PROPN']	['O']	[]	congrats @user2339 2nd best sommelière in the world and 4th among all contendants at #bestworldsommarg2016 . #vamospaz felicidades !!!	congrats @user2339 2nd best sommelière in the world and 4th among all contendants at <[#bestworldsommarg2016]> . #vamospaz felicidades !!!	['B-MISC']	[B-MISC]	
@user1748	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1748 @user299 aye we getting inked up over here in the chi ! talking about sleeves and shit ! lol	<[@user1748]> @user299 aye we getting inked up over here in the chi ! talking about sleeves and shit ! lol	['B-PER']	[B-PER]	
@user299	1	1	['PROPN']	['X']	['X']	['O']	[]	@user1748 @user299 aye we getting inked up over here in the chi ! talking about sleeves and shit ! lol	@user1748 <[@user299]> aye we getting inked up over here in the chi ! talking about sleeves and shit ! lol	['B-PER']	[B-PER]	
@user1440	8	8	['PROPN']	['X']	['X']	['O']	[]	want a chance to win some prizes from @user1440 ? just head over to @user2630 and enter ! url856	want a chance to win some prizes from <[@user1440]> ? just head over to @user2630 and enter ! url856	['B-PER']	[B-PER]	
@user2630	14	14	['PROPN']	['X']	['X']	['O']	[]	want a chance to win some prizes from @user1440 ? just head over to @user2630 and enter ! url856	want a chance to win some prizes from @user1440 ? just head over to <[@user2630]> and enter ! url856	['B-PER']	[B-PER]	
#xboxone	8	8	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1103 : who wants to win a #xboxone ? simply retweet to everyone & follow us to enter contest url947 url222 …	rt @user1103 : who wants to win a <[#xboxone]> ? simply retweet to everyone & follow us to enter contest url947 url222 …	['B-MISC']	[B-MISC]	
friday	16	16	['PROPN']	['PROPN']	['PROPN']	['O']	[]	i 'm gon na kms just got txt saying we have practice like wth it 's friday i got plans	i 'm gon na kms just got txt saying we have practice like wth it 's <[friday]> i got plans	['B-MISC']	[B-MISC]	
@user2424	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2424 their *****	<[@user2424]> their *****	['B-PER']	[B-PER]	
@user1240	7	7	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1466 : // guys shoutout to @user1240 go rp with him he needs more sls !	rt @user1466 : // guys shoutout to <[@user1240]> go rp with him he needs more sls !	['B-PER']	[B-PER]	
rp	9	9	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user1466 : // guys shoutout to @user1240 go rp with him he needs more sls !	rt @user1466 : // guys shoutout to @user1240 go <[rp]> with him he needs more sls !	['O']	[O]	
sls	15	15	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user1466 : // guys shoutout to @user1240 go rp with him he needs more sls !	rt @user1466 : // guys shoutout to @user1240 go rp with him he needs more <[sls]> !	['O']	[O]	
@user1555	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1555 lmaoooo my whole history " 😂 "	<[@user1555]> lmaoooo my whole history " 😂 "	['B-PER']	[B-PER]	
xmas	13	13	['PROPN']	['PROPN']	['PROPN']	['O']	[]	#golfing #golfnews 1999 new in box mr christmas animated musical golfing santa 15 xmas ... url1119 url656	#golfing #golfnews 1999 new in box mr christmas animated musical golfing santa 15 <[xmas]> ... url1119 url656	['B-MISC']	[B-MISC]	
@user68	16	16	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1089 : more : some of hospitalized got critical trauma stab wounds url1307 pic by @user68 #sacramento url219 …	rt @user1089 : more : some of hospitalized got critical trauma stab wounds url1307 pic by <[@user68]> #sacramento url219 …	['B-PER']	[B-PER]	
#contestalert	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1270 : #contestalert show us some love ! gear up for #sultantraileronsony at 7 pm because it 's sultan trailer day !	rt @user1270 : <[#contestalert]> show us some love ! gear up for #sultantraileronsony at 7 pm because it 's sultan trailer day !	['B-MISC']	[B-MISC]	
#sultantraileronsony	12	12	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1270 : #contestalert show us some love ! gear up for #sultantraileronsony at 7 pm because it 's sultan trailer day !	rt @user1270 : #contestalert show us some love ! gear up for <[#sultantraileronsony]> at 7 pm because it 's sultan trailer day !	['B-MISC']	[B-MISC]	
@user1060	12	12	['PROPN']	['X']	['X']	['O']	[]	end of 1st : condors up 2 - 1 with goals from @user1060 & @user1214 . #condorstown	end of 1st : condors up 2 - 1 with goals from <[@user1060]> & @user1214 . #condorstown	['B-PER']	[B-PER]	
@user1214	14	14	['PROPN']	['X']	['X']	['O']	[]	end of 1st : condors up 2 - 1 with goals from @user1060 & @user1214 . #condorstown	end of 1st : condors up 2 - 1 with goals from @user1060 & <[@user1214]> . #condorstown	['B-PER']	[B-PER]	
#educatorsplaybook	3	3	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user1048 : #educatorsplaybook : @user379 offers advice for high school athletes choosing colleges url572 url222 …	rt @user1048 : <[#educatorsplaybook]> : @user379 offers advice for high school athletes choosing colleges url572 url222 …	['O']	[O]	
@user379	5	5	['PROPN']	['X']	['X']	['O']	[]	rt @user1048 : #educatorsplaybook : @user379 offers advice for high school athletes choosing colleges url572 url222 …	rt @user1048 : #educatorsplaybook : <[@user379]> offers advice for high school athletes choosing colleges url572 url222 …	['B-PER']	[B-PER]	
@user523	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user523 okay i see you getting a little color in yo skin	<[@user523]> okay i see you getting a little color in yo skin	['B-PER']	[B-PER]	
@user2279	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2279 lolol .. i cant remember which site but it was postes while bap was in north america	<[@user2279]> lolol .. i cant remember which site but it was postes while bap was in north america	['B-PER']	[B-PER]	
@user2472	0	0	['PROPN']	['NOUN']	['NOUN']	['O']	[]	@user2472 please submit a request and tweet back your ticket so we can help to resolve this issue : url1328 thanks ! * mh	<[@user2472]> please submit a request and tweet back your ticket so we can help to resolve this issue : url1328 thanks ! * mh	['B-PER']	[B-PER]	
july	5	5	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user172 : today is july 396th and still no frank ocean album	rt @user172 : today is <[july]> 396th and still no frank ocean album	['B-MISC']	[B-MISC]	
valentine	4	4	['PROPN']	['PROPN']	['PROPN']	['O']	[]	📷 erzascrlt : happy valentine ’s day from aqours 💖 url785	📷 erzascrlt : happy <[valentine]> ’s day from aqours 💖 url785	['B-MISC']	[B-MISC]	
@user1581	3	3	['PROPN']	['X']	['X']	['O']	[]	rt @user615 : @user1581 this unstoppable carvan vl go far ! satan & his disciples has not much power2stop this caravan ! #200daysmsg2 s a bash …	rt @user615 : <[@user1581]> this unstoppable carvan vl go far ! satan & his disciples has not much power2stop this caravan ! #200daysmsg2 s a bash …	['B-PER']	[B-PER]	
caravan	20	20	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user615 : @user1581 this unstoppable carvan vl go far ! satan & his disciples has not much power2stop this caravan ! #200daysmsg2 s a bash …	rt @user615 : @user1581 this unstoppable carvan vl go far ! satan & his disciples has not much power2stop this <[caravan]> ! #200daysmsg2 s a bash …	['O']	[B-MISC]	
#200daysmsg2	22	22	['PROPN']	['NUM']	['NUM']	['O']	[]	rt @user615 : @user1581 this unstoppable carvan vl go far ! satan & his disciples has not much power2stop this caravan ! #200daysmsg2 s a bash …	rt @user615 : @user1581 this unstoppable carvan vl go far ! satan & his disciples has not much power2stop this caravan ! <[#200daysmsg2]> s a bash …	['O']	[B-MISC]	
@user1086	8	8	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user2520 : can not wait to see @user1086 's latest masterpieces at the btc premiere ! ✨ url1014	rt @user2520 : can not wait to see <[@user1086]> 's latest masterpieces at the btc premiere ! ✨ url1014	['B-PER']	[B-PER]	
@user2582	9	9	['PROPN']	['NOUN']	['NOUN']	['O']	[]	i just earned the ' newbie ' badge on @user2582 ! url716	i just earned the ' newbie ' badge on <[@user2582]> ! url716	['B-PER']	[B-PER]	
@user888	4	4	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1914 : . @user888 is looking for some #genstemgirls to help make the world a better place . sounds like a job for girl scouts ! url218 …	rt @user1914 : . <[@user888]> is looking for some #genstemgirls to help make the world a better place . sounds like a job for girl scouts ! url218 …	['B-PER']	[B-PER]	
#genstemgirls	9	9	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1914 : . @user888 is looking for some #genstemgirls to help make the world a better place . sounds like a job for girl scouts ! url218 …	rt @user1914 : . @user888 is looking for some <[#genstemgirls]> to help make the world a better place . sounds like a job for girl scouts ! url218 …	['B-MISC']	[B-MISC]	
cns	16	16	['PROPN']	['PROPN']	['PROPN']	['O']	[]	top catholic news * women leaders share their stories at vatican event : vatican city ( cns ) -- in the heart ... url542	top catholic news * women leaders share their stories at vatican event : vatican city ( <[cns]> ) -- in the heart ... url542	['B-MISC']	[B-MISC]	
#rednose4kids	7	7	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user1111 : tweet or rt using #rednose4kids and @user1905 will donate $ 10 to end child poverty . #rednoseday url1607 …	rt @user1111 : tweet or rt using <[#rednose4kids]> and @user1905 will donate $ 10 to end child poverty . #rednoseday url1607 …	['O']	[B-MISC]	
@user1905	9	9	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user1111 : tweet or rt using #rednose4kids and @user1905 will donate $ 10 to end child poverty . #rednoseday url1607 …	rt @user1111 : tweet or rt using #rednose4kids and <[@user1905]> will donate $ 10 to end child poverty . #rednoseday url1607 …	['B-PER']	[B-PER]	
#adidas	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1351 : #adidas ultra boost on sale for $ 136 with code " c6e2y23e " and vip membership -> url687 url1572 …	rt @user1351 : <[#adidas]> ultra boost on sale for $ 136 with code " c6e2y23e " and vip membership -> url687 url1572 …	['B-MISC']	[B-ORG]	
vip	17	17	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user1351 : #adidas ultra boost on sale for $ 136 with code " c6e2y23e " and vip membership -> url687 url1572 …	rt @user1351 : #adidas ultra boost on sale for $ 136 with code " c6e2y23e " and <[vip]> membership -> url687 url1572 …	['O']	[B-MISC]	
@user1595	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1595 fav and follow me for +40 free follows . 🌈	<[@user1595]> fav and follow me for +40 free follows . 🌈	['B-PER']	[B-PER]	
@user2642	4	4	['PROPN']	['X']	['X']	['O']	[]	rt @user908 : . @user2642 plates cabrera to make it 3-0 #mets ! url728	rt @user908 : . <[@user2642]> plates cabrera to make it 3-0 #mets ! url728	['B-PER']	[B-PER]	
#mets	11	11	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user908 : . @user2642 plates cabrera to make it 3-0 #mets ! url728	rt @user908 : . @user2642 plates cabrera to make it 3-0 <[#mets]> ! url728	['O']	[B-MISC]	
@user369	0	0	['PROPN']	['X']	['X']	['O']	[]	@user369 bro there ?	<[@user369]> bro there ?	['B-PER']	[B-PER]	
@user394	0	0	['PROPN']	['X']	['X']	['O']	[]	@user394 @user2234 god forbid you upset daddy	<[@user394]> @user2234 god forbid you upset daddy	['B-PER']	[B-PER]	
@user2234	1	1	['PROPN']	['X']	['X']	['O']	[]	@user394 @user2234 god forbid you upset daddy	@user394 <[@user2234]> god forbid you upset daddy	['B-PER']	[B-PER]	
#seo	2	2	['PROPN']	['NOUN']	['NOUN']	['O']	[]	#miguelramose url809 #seo will manually build 10 high pr web 2.0 pbn url1441	#miguelramose url809 <[#seo]> will manually build 10 high pr web 2.0 pbn url1441	['O']	[B-MISC]	
