Word	POS Label	NER Label	Spacy POS Label	Spacy NER Label	Tweet
@user1278	PROPN	O	User: No change	B-PER	@user1278 @user867 @user1643 my eyes say it s him , haha .. but my eyes can be wrong ..
@user867	PROPN	O	User: No change	B-PER	@user1278 @user867 @user1643 my eyes say it s him , haha .. but my eyes can be wrong ..
@user1643	PROPN	O	User: No change	B-PER	@user1278 @user867 @user1643 my eyes say it s him , haha .. but my eyes can be wrong ..
zig	PROPN	O	VERB	O	rt @user1760 : crocodiles are fast on their feet , but can not turn very well . if one is chasing you , run in zig zag lines .
zag	PROPN	O	VERB	O	rt @user1760 : crocodiles are fast on their feet , but can not turn very well . if one is chasing you , run in zig zag lines .
@user720	PROPN	O	User: No change	B-PER	@user720 dylan and chris wo nt be there will they ?
july	PROPN	O	PROPN	B-MISC	"rt @user2443 : take advantage of our july 4th sales event ! use the code "" july4 "" for 15 % off your order ! 🇺🇸 url465 💪🏼 url218 …"
#gbv	PROPN	O	PROPN	B-ORG	rt @user1411 : women are more likely to experience physical violence committed by their spouse than men . speak up against #gbv . url222 …
@user1479	PROPN	O	User: No change	B-PER	#ff @user1479 the national campaign dedicated 2 tackling youth unemployment . home of the youth friendly badge & youth employment e-magazine
#studentexperience	PROPN	O	NOUN	B-ORG	"rt @user2154 : "" the #studentexperience @user2155 has made me who i am today "" #uniexperience video : url805 url220 …"
@user2155	PROPN	O	User: No change	B-PER	"rt @user2154 : "" the #studentexperience @user2155 has made me who i am today "" #uniexperience video : url805 url220 …"
#uniexperience	PROPN	O	PROPN	B-ORG	"rt @user2154 : "" the #studentexperience @user2155 has made me who i am today "" #uniexperience video : url805 url220 …"
@user1622	PROPN	O	User: No change	B-PER	@user1622 @user218 will you please help pass the message about my aunties dying wish on @user1885 it would mean so much to me and her 💖
@user218	PROPN	O	User: No change	B-PER	@user1622 @user218 will you please help pass the message about my aunties dying wish on @user1885 it would mean so much to me and her 💖
@user1885	PROPN	O	User: No change	B-PER	@user1622 @user218 will you please help pass the message about my aunties dying wish on @user1885 it would mean so much to me and her 💖
guilty	PROPN	O	ADJ	O	rt @user1456 : dizzy in guilty gear #evo2016 url401
gear	PROPN	O	NOUN	B-MISC	rt @user1456 : dizzy in guilty gear #evo2016 url401
@user1483	PROPN	O	User: No change	B-PER	rt @user1017 : only 26 away from 500 ! awesome growth over the last month . thank you everyone . can we get to 500 ? @user1483 @user437 #sma …
@user437	PROPN	O	User: No change	B-PER	rt @user1017 : only 26 away from 500 ! awesome growth over the last month . thank you everyone . can we get to 500 ? @user1483 @user437 #sma …
#amazon	PROPN	O	PROPN	B-ORG	the easiest way to make money with #amazon #affiliate url1558 #blogging #webmaster google 's parent company alphabet is …
#affiliate	PROPN	O	NOUN	B-MISC	the easiest way to make money with #amazon #affiliate url1558 #blogging #webmaster google 's parent company alphabet is …
@user126	PROPN	O	User: No change	B-PER	@user126 he listened
@user1828	PROPN	O	User: No change	B-PER	"rt @user170 : "" they "" do n't want you to be concerned about climate change , but @user1828 & i want you to be . major 🔑 / major 🔬 url1175 …"
@user189	PROPN	O	User: No change	B-PER	@user189 @user1237 oh cry me a river will you 🙄
@user1237	PROPN	O	User: No change	B-PER	@user189 @user1237 oh cry me a river will you 🙄
@user2564	PROPN	O	User: No change	B-PER	rt @user1473 : not included in that was the growing , scary abuse , & racial attacks occurring on & offline post brexit @user2564 h …
#westworld	PROPN	O	PROPN	B-MISC	rt @user1677 : our genius producer / writers / showrunners answer a few things about #westworld url1555
uk	PROPN	O	PROPN	B-MISC	i totally agree ban islam uk url512
@user397	PROPN	O	User: No change	B-PER	@user397 we love you ekpe please !!
ekpe	PROPN	O	PROPN	B-PER	@user397 we love you ekpe please !!
march	PROPN	O	PROPN	B-MISC	rt @user576 : whoo ! on march 16th i 'll be having a charity stream on twitch to benefit @user1059 !! mark your calendars ! url221 …
@user1059	PROPN	O	User: No change	B-PER	rt @user576 : whoo ! on march 16th i 'll be having a charity stream on twitch to benefit @user1059 !! mark your calendars ! url221 …
@user1503	PROPN	O	User: No change	B-PER	@user1503 most of them think they are little experts especially if u r at that shea one
iu	PROPN	O	NOUN	B-MISC	rt @user2619 : rt iuqties : do n't forget that ftisland 's jaejin also is a fan of iu ! 😂 url1124
@user2235	PROPN	O	User: No change	B-PER	@user2235 @user192 @user191 @user55 thanks for gant btw hope 2 months of kelly johnson was worth it last year
@user192	PROPN	O	User: No change	B-PER	@user2235 @user192 @user191 @user55 thanks for gant btw hope 2 months of kelly johnson was worth it last year
@user191	PROPN	O	User: No change	B-PER	@user2235 @user192 @user191 @user55 thanks for gant btw hope 2 months of kelly johnson was worth it last year
@user55	PROPN	O	User: No change	B-PER	@user2235 @user192 @user191 @user55 thanks for gant btw hope 2 months of kelly johnson was worth it last year
@user1795	PROPN	O	User: No change	B-PER	@user1795 absolutely
@user1985	PROPN	O	User: No change	B-PER	@user1985 @user1943 why is the ups man lying dead on your living room floor ?
@user1943	PROPN	O	User: No change	B-PER	@user1985 @user1943 why is the ups man lying dead on your living room floor ?
#9thehabibs	PROPN	O	NUM	B-MISC	watching #9thehabibs is like hanging out with my in - laws . yella habibi ! 😂
yella	PROPN	O	NOUN	B-MISC	watching #9thehabibs is like hanging out with my in - laws . yella habibi ! 😂
habibi	PROPN	O	PROPN	B-MISC	watching #9thehabibs is like hanging out with my in - laws . yella habibi ! 😂
@user104	PROPN	O	User: No change	B-PER	rt @user982 : this for you @user104 url1130
@user986	PROPN	O	User: No change	B-PER	new lara vapnyer in @user986 this week ! :d this will be my special treat after i am finished teaching for the day . hearts
@user728	PROPN	O	User: No change	B-PER	@user728 so to hai
@user400	PROPN	O	User: No change	B-PER	rt @user100 : congratulations to @user400 on topping our march goal of the month poll ! watch it here : url1551 url225 …
march	PROPN	O	PROPN	B-MISC	rt @user100 : congratulations to @user400 on topping our march goal of the month poll ! watch it here : url1551 url225 …
po	PROPN	O	INTJ	O	rt @user2298 : uhm funny po ako 😹 thank you po ! #stbratsexhibit url655
ako	PROPN	O	DET	B-ORG	rt @user2298 : uhm funny po ako 😹 thank you po ! #stbratsexhibit url655
po	PROPN	O	INTJ	O	rt @user2298 : uhm funny po ako 😹 thank you po ! #stbratsexhibit url655
@user1611	PROPN	O	User: No change	B-PER	@user1611 strangers not allowed sorry
@user2426	PROPN	O	User: No change	B-PER	could n't tweet on way back down bc i was carrying jug ... @user2426 url467
@user549	PROPN	O	User: No change	B-PER	"rt @user40 : wenger : "" we are a bit short on goal scored . we will try to certainly strengthen in that department . "" [ @user549 ] htt …"
keen	PROPN	O	ADJ	O	url824 retweeted i 'm in the arndale centre i have 8 hours to wait for the signing talk about keen url690
@user2187	PROPN	O	User: No change	B-PER	@user2187 turn my notifications off so you do n't see my 200 mispellings out of 200 tweets
@user2134	PROPN	O	User: No change	B-PER	@user2134 follow back ... i need to dm you
@user1824	PROPN	O	User: No change	B-PER	dear @user1824 's girlfriend . you won the guy we all dreamed of having . so please . do us a favor . hold him and never let him go .
@user1559	PROPN	O	User: No change	B-PER	@user1559 i have
#teenchoice	PROPN	O	NOUN	B-ORG	ix my #teenchoice nominee for #socialmediaqueen #choicefemalehottie #choiceinstagrammer is britney spears
#socialmediaqueen	PROPN	O	NOUN	B-MISC	ix my #teenchoice nominee for #socialmediaqueen #choicefemalehottie #choiceinstagrammer is britney spears
#choicefemalehottie	PROPN	O	ADJ	B-ORG	ix my #teenchoice nominee for #socialmediaqueen #choicefemalehottie #choiceinstagrammer is britney spears
#choiceinstagrammer	PROPN	O	NOUN	B-PER	ix my #teenchoice nominee for #socialmediaqueen #choicefemalehottie #choiceinstagrammer is britney spears
@user913	PROPN	O	User: No change	B-PER	rt @user637 : underground clinics in turkey treating syria 's wounded jihadist terrorists to fight on url539 via @user913 …
@user1825	PROPN	O	User: No change	B-PER	@user1825 @user2546 i was trying to be as nice as i could without blowing up or cussing
@user2546	PROPN	O	User: No change	B-PER	@user1825 @user2546 i was trying to be as nice as i could without blowing up or cussing
@user2479	PROPN	O	User: No change	B-PER	rt @user634 : hugely proud to have won a @user2479 innovation excellence award for our #graphicmedicine #comics ! url1216 …
asif	PROPN	O	ADP	B-ORG	the latest the asif siddiqui daily ! url1500 thanks to @user2204 @user1267 @user2577 #food #foodie
siddiqui	PROPN	O	X	B-ORG	the latest the asif siddiqui daily ! url1500 thanks to @user2204 @user1267 @user2577 #food #foodie
daily	PROPN	O	ADV	B-MISC	the latest the asif siddiqui daily ! url1500 thanks to @user2204 @user1267 @user2577 #food #foodie
@user2204	PROPN	O	User: No change	B-PER	the latest the asif siddiqui daily ! url1500 thanks to @user2204 @user1267 @user2577 #food #foodie
@user1267	PROPN	O	User: No change	B-PER	the latest the asif siddiqui daily ! url1500 thanks to @user2204 @user1267 @user2577 #food #foodie
@user2577	PROPN	O	User: No change	B-PER	the latest the asif siddiqui daily ! url1500 thanks to @user2204 @user1267 @user2577 #food #foodie
friday	PROPN	O	PROPN	B-MISC	rt @user777 : friday night at #sdcc2016 with sis , @user1679 covered in magic ! #onceuponatime #evilregalsdcc ❤️🦄💚 url1178
#sdcc2016	PROPN	O	PROPN	B-ORG	rt @user777 : friday night at #sdcc2016 with sis , @user1679 covered in magic ! #onceuponatime #evilregalsdcc ❤️🦄💚 url1178
@user1679	PROPN	O	User: No change	B-PER	rt @user777 : friday night at #sdcc2016 with sis , @user1679 covered in magic ! #onceuponatime #evilregalsdcc ❤️🦄💚 url1178
marathon	PROPN	O	PROPN	B-MISC	""" in marathon filibuster , democrats call for gun limits "" by jonah engel bromwich via nyt the new york times url916"
filibuster	PROPN	O	NOUN	B-MISC	""" in marathon filibuster , democrats call for gun limits "" by jonah engel bromwich via nyt the new york times url916"
@user598	PROPN	O	User: No change	B-PER	@user598 probably a fake stomach
#hyderabad	PROPN	O	PROPN	B-MISC	rt @user559 : join us in #hyderabad for hands - on experience with #smartmapp technology ! #igniteyourmapp url747 htt …
#smartmapp	PROPN	O	NOUN	B-ORG	rt @user559 : join us in #hyderabad for hands - on experience with #smartmapp technology ! #igniteyourmapp url747 htt …
@user2144	PROPN	O	User: No change	B-PER	rt @user2144 : @user2144 like pay attention to me ugh
@user2162	PROPN	O	User: No change	B-PER	rt @user2097 : @user2162 stop comparing fergie to iggy because fergie is so talented & ti writes iggys music ( when she had hits ) double …
@user1813	PROPN	O	User: No change	B-PER	@user1813 how has your day been ? i hope it 's been amazing . 😊
june	PROPN	O	PROPN	B-MISC	rt @user1990 : oneplus 3 to come to india 15th june will start at rs. 23999 url951 #oneplus #india #oneplus3
rs.	PROPN	O	PROPN	B-MISC	rt @user1990 : oneplus 3 to come to india 15th june will start at rs. 23999 url951 #oneplus #india #oneplus3
#gameofthrones	PROPN	O	NOUN	B-MISC	rt @user2549 : rt this tweet to win tickets to an exclusive london #gameofthrones s5 screening on march 14 ! uk only - closes 3/3 ! url224 …
s5	PROPN	O	PART	B-MISC	rt @user2549 : rt this tweet to win tickets to an exclusive london #gameofthrones s5 screening on march 14 ! uk only - closes 3/3 ! url224 …
march	PROPN	O	PROPN	B-MISC	rt @user2549 : rt this tweet to win tickets to an exclusive london #gameofthrones s5 screening on march 14 ! uk only - closes 3/3 ! url224 …
@user638	PROPN	O	User: No change	B-PER	@user638 hey baby thanks for being the best . so glad you 're all mine 😘😘😘💘
pc	PROPN	O	NOUN	B-MISC	rt @user511 : asus gaming pc giveaway follow me & @user490 turn on mobile notifications retweet this tweet url253 …
@user2647	PROPN	O	User: No change	B-PER	@user2647 hit the weights 🐱
@user1242	PROPN	O	User: No change	B-PER	@user1242 @user1620 @user2170 @user2061 thanks lovely brother !
@user1620	PROPN	O	User: No change	B-PER	@user1242 @user1620 @user2170 @user2061 thanks lovely brother !
@user2170	PROPN	O	User: No change	B-PER	@user1242 @user1620 @user2170 @user2061 thanks lovely brother !
@user2061	PROPN	O	User: No change	B-PER	@user1242 @user1620 @user2170 @user2061 thanks lovely brother !
@user121	PROPN	O	User: No change	B-PER	istanbul airport attack : 23 turks , at least 10 foreign nationals killed , officials say , as ... url880 via @user121
@user1142	PROPN	O	User: No change	B-PER	@user1142 yeah . ignored need basically .
#dollyparton	PROPN	O	ADV	B-ORG	#dollyparton announces first tour in over 25 years #dollyparton ... #dollyparton url766
@user2264	PROPN	O	User: No change	B-PER	@user2264 lmfaooooo i wish i could rt that . you are honest af
#designshanghai	PROPN	O	PROPN	B-MISC	rt @user361 : deeply saddened by the news of zaha hadid 's passing , we remember her amazing work at #designshanghai 2016 . url224 …
@user2227	PROPN	O	User: No change	B-PER	i saw this early & thought it was pretty fun to watch ! @user2227 was great ! are you going to see it ? 🎬🎥 url370
rugby	PROPN	O	VERB	O	what a tough half of rugby league ! impressed with our uncompromising defence , it 's a big effort to nil leeds in a half ! #wire
league	PROPN	O	PROPN	B-MISC	what a tough half of rugby league ! impressed with our uncompromising defence , it 's a big effort to nil leeds in a half ! #wire
@user103	PROPN	O	User: No change	B-PER	@user103 intension makes the difference
#caveman	PROPN	O	PROPN	B-MISC	rt @user60 : it 's a strong look ! the #caveman gym #kitbag used by @user1489 bowler @user202 #teamaffinity #gymferret 👊💪 url217 …
@user1489	PROPN	O	User: No change	B-PER	rt @user60 : it 's a strong look ! the #caveman gym #kitbag used by @user1489 bowler @user202 #teamaffinity #gymferret 👊💪 url217 …
@user202	PROPN	O	User: No change	B-PER	rt @user60 : it 's a strong look ! the #caveman gym #kitbag used by @user1489 bowler @user202 #teamaffinity #gymferret 👊💪 url217 …
@user560	PROPN	O	User: No change	B-PER	rt @user865 : @user560 that was good .. he was a little bit better today and enjoyed sun and garden :-)) have a good nite .. see ye
@user1977	PROPN	O	User: No change	B-PER	@user1977 @user2111 follow me pls
@user2111	PROPN	O	User: No change	B-PER	@user1977 @user2111 follow me pls
@user390	PROPN	O	User: No change	B-PER	@user390 a1 ) stutterheim asked attendees to dress in white as a tribute to his brother miles #edmlispecial #sensationindia #hyderabad
k-pop	PROPN	O	NOUN	B-MISC	"my friend : "" do you love k-pop ? you ’re not a korean . ” /// me : “ why ? do we need to be italian to love pizza ? ”"
@user2339	PROPN	O	User: No change	B-PER	congrats @user2339 2nd best sommelière in the world and 4th among all contendants at #bestworldsommarg2016 . #vamospaz felicidades !!!
sommelière	PROPN	O	PROPN	B-PER	congrats @user2339 2nd best sommelière in the world and 4th among all contendants at #bestworldsommarg2016 . #vamospaz felicidades !!!
#bestworldsommarg2016	PROPN	O	PROPN	B-ORG	congrats @user2339 2nd best sommelière in the world and 4th among all contendants at #bestworldsommarg2016 . #vamospaz felicidades !!!
@user1748	PROPN	O	User: No change	B-PER	@user1748 @user299 aye we getting inked up over here in the chi ! talking about sleeves and shit ! lol
@user299	PROPN	O	User: No change	B-PER	@user1748 @user299 aye we getting inked up over here in the chi ! talking about sleeves and shit ! lol
@user1440	PROPN	O	User: No change	B-PER	want a chance to win some prizes from @user1440 ? just head over to @user2630 and enter ! url856
@user2630	PROPN	O	User: No change	B-PER	want a chance to win some prizes from @user1440 ? just head over to @user2630 and enter ! url856
#xboxone	PROPN	O	PROPN	B-ORG	rt @user1103 : who wants to win a #xboxone ? simply retweet to everyone & follow us to enter contest url947 url222 …
friday	PROPN	O	PROPN	B-MISC	i 'm gon na kms just got txt saying we have practice like wth it 's friday i got plans
@user2424	PROPN	O	User: No change	B-PER	@user2424 their *****
@user1240	PROPN	O	User: No change	B-PER	rt @user1466 : // guys shoutout to @user1240 go rp with him he needs more sls !
rp	PROPN	O	INTJ	O	rt @user1466 : // guys shoutout to @user1240 go rp with him he needs more sls !
sls	PROPN	O	PROPN	B-MISC	rt @user1466 : // guys shoutout to @user1240 go rp with him he needs more sls !
@user1555	PROPN	O	User: No change	B-PER	"@user1555 lmaoooo my whole history "" 😂 """
xmas	PROPN	O	PROPN	B-ORG	#golfing #golfnews 1999 new in box mr christmas animated musical golfing santa 15 xmas ... url1119 url656
@user68	PROPN	O	User: No change	B-PER	rt @user1089 : more : some of hospitalized got critical trauma stab wounds url1307 pic by @user68 #sacramento url219 …
#contestalert	PROPN	O	NOUN	B-MISC	rt @user1270 : #contestalert show us some love ! gear up for #sultantraileronsony at 7 pm because it 's sultan trailer day !
#sultantraileronsony	PROPN	O	PROPN	B-PER	rt @user1270 : #contestalert show us some love ! gear up for #sultantraileronsony at 7 pm because it 's sultan trailer day !
@user1060	PROPN	O	User: No change	B-PER	end of 1st : condors up 2 - 1 with goals from @user1060 & @user1214 . #condorstown
@user1214	PROPN	O	User: No change	B-PER	end of 1st : condors up 2 - 1 with goals from @user1060 & @user1214 . #condorstown
#educatorsplaybook	PROPN	O	NOUN	B-MISC	rt @user1048 : #educatorsplaybook : @user379 offers advice for high school athletes choosing colleges url572 url222 …
@user379	PROPN	O	User: No change	B-PER	rt @user1048 : #educatorsplaybook : @user379 offers advice for high school athletes choosing colleges url572 url222 …
@user523	PROPN	O	User: No change	B-PER	@user523 okay i see you getting a little color in yo skin
@user2279	PROPN	O	User: No change	B-PER	@user2279 lolol .. i cant remember which site but it was postes while bap was in north america
@user2472	PROPN	O	User: No change	B-PER	@user2472 please submit a request and tweet back your ticket so we can help to resolve this issue : url1328 thanks ! * mh
july	PROPN	O	PROPN	B-MISC	rt @user172 : today is july 396th and still no frank ocean album
valentine	PROPN	O	PROPN	B-MISC	📷 erzascrlt : happy valentine ’s day from aqours 💖 url785
@user1581	PROPN	O	User: No change	B-PER	rt @user615 : @user1581 this unstoppable carvan vl go far ! satan & his disciples has not much power2stop this caravan ! #200daysmsg2 s a bash …
carvan	PROPN	O	NOUN	B-PER	rt @user615 : @user1581 this unstoppable carvan vl go far ! satan & his disciples has not much power2stop this caravan ! #200daysmsg2 s a bash …
vl	PROPN	O	VERB	O	rt @user615 : @user1581 this unstoppable carvan vl go far ! satan & his disciples has not much power2stop this caravan ! #200daysmsg2 s a bash …
caravan	PROPN	O	PROPN	B-MISC	rt @user615 : @user1581 this unstoppable carvan vl go far ! satan & his disciples has not much power2stop this caravan ! #200daysmsg2 s a bash …
#200daysmsg2	PROPN	O	NUM	B-MISC	rt @user615 : @user1581 this unstoppable carvan vl go far ! satan & his disciples has not much power2stop this caravan ! #200daysmsg2 s a bash …
@user1086	PROPN	O	User: No change	B-PER	rt @user2520 : can not wait to see @user1086 's latest masterpieces at the btc premiere ! ✨ url1014
@user2582	PROPN	O	User: No change	B-PER	i just earned the ' newbie ' badge on @user2582 ! url716
@user888	PROPN	O	User: No change	B-PER	rt @user1914 : . @user888 is looking for some #genstemgirls to help make the world a better place . sounds like a job for girl scouts ! url218 …
#genstemgirls	PROPN	O	PROPN	B-ORG	rt @user1914 : . @user888 is looking for some #genstemgirls to help make the world a better place . sounds like a job for girl scouts ! url218 …
nike	PROPN	O	PROPN	B-ORG	new nike sb : £ 15.00 ( 0 bids ) end date : wednesday apr-6-2016 17:28:16 bstbid now | add to watch list url779
sb	PROPN	O	PROPN	B-MISC	new nike sb : £ 15.00 ( 0 bids ) end date : wednesday apr-6-2016 17:28:16 bstbid now | add to watch list url779
wednesday	PROPN	O	PROPN	B-MISC	new nike sb : £ 15.00 ( 0 bids ) end date : wednesday apr-6-2016 17:28:16 bstbid now | add to watch list url779
apr-6-2016	PROPN	O	NUM	B-MISC	new nike sb : £ 15.00 ( 0 bids ) end date : wednesday apr-6-2016 17:28:16 bstbid now | add to watch list url779
cns	PROPN	O	PROPN	B-ORG	top catholic news * women leaders share their stories at vatican event : vatican city ( cns ) -- in the heart ... url542
#rednose4kids	PROPN	O	NOUN	B-MISC	rt @user1111 : tweet or rt using #rednose4kids and @user1905 will donate $ 10 to end child poverty . #rednoseday url1607 …
@user1905	PROPN	O	User: No change	B-PER	rt @user1111 : tweet or rt using #rednose4kids and @user1905 will donate $ 10 to end child poverty . #rednoseday url1607 …
#adidas	PROPN	O	PROPN	B-ORG	"rt @user1351 : #adidas ultra boost on sale for $ 136 with code "" c6e2y23e "" and vip membership -> url687 url1572 …"
vip	PROPN	O	X	O	"rt @user1351 : #adidas ultra boost on sale for $ 136 with code "" c6e2y23e "" and vip membership -> url687 url1572 …"
@user1595	PROPN	O	User: No change	B-PER	@user1595 fav and follow me for +40 free follows . 🌈
@user2642	PROPN	O	User: No change	B-PER	rt @user908 : . @user2642 plates cabrera to make it 3-0 #mets ! url728
#mets	PROPN	O	NOUN	B-MISC	rt @user908 : . @user2642 plates cabrera to make it 3-0 #mets ! url728
@user369	PROPN	O	User: No change	B-PER	@user369 bro there ?
@user394	PROPN	O	User: No change	B-PER	@user394 @user2234 god forbid you upset daddy
@user2234	PROPN	O	User: No change	B-PER	@user394 @user2234 god forbid you upset daddy
#seo	PROPN	O	PROPN	B-MISC	#miguelramose url809 #seo will manually build 10 high pr web 2.0 pbn url1441
pbn	PROPN	O	PROPN	B-ORG	#miguelramose url809 #seo will manually build 10 high pr web 2.0 pbn url1441
hongera	PROPN	O	PROPN	B-ORG	kenya is indeed a hotbed of champions ! we rock the world hongera kenya7s . made us so proud #karibunimashujaa #kenya7s @user717 @user745
kenya7s	PROPN	O	PROPN	B-MISC	kenya is indeed a hotbed of champions ! we rock the world hongera kenya7s . made us so proud #karibunimashujaa #kenya7s @user717 @user745
@user717	PROPN	O	User: No change	B-PER	kenya is indeed a hotbed of champions ! we rock the world hongera kenya7s . made us so proud #karibunimashujaa #kenya7s @user717 @user745
@user745	PROPN	O	User: No change	B-PER	kenya is indeed a hotbed of champions ! we rock the world hongera kenya7s . made us so proud #karibunimashujaa #kenya7s @user717 @user745
terra	PROPN	O	X	O	hello terra , teeshirts and hoodies are named by u ! order now ! : url577 . thank @user1666 url677
@user1666	PROPN	O	User: No change	B-PER	hello terra , teeshirts and hoodies are named by u ! order now ! : url577 . thank @user1666 url677
junior	PROPN	O	PROPN	B-MISC	register now for the junior @user136 u8/10/12/14/16/19 - easter 2017 - just £ 290 pp
@user136	PROPN	O	User: No change	B-PER	register now for the junior @user136 u8/10/12/14/16/19 - easter 2017 - just £ 290 pp
u8/10/12/14/16/19	PROPN	O	NOUN	B-MISC	register now for the junior @user136 u8/10/12/14/16/19 - easter 2017 - just £ 290 pp
@user57	PROPN	O	User: No change	B-PER	@user57 request you to share us your booking details for us to look into the issue
@user1409	PROPN	O	User: No change	B-PER	rt @user2076 : . i apologise for this , but i hope every pro-eu @user1409 member reads it . it 's so important . url1620
gdp	PROPN	O	NOUN	B-MISC	rt @user994 : quality of life matters more than gdp . our infrastructure is at breaking point inside eu . #bbcqt url1486
@user53	PROPN	O	User: No change	B-PER	@user53 as do i . i 've always been a fan of honda and acura sports cars . there 's just something about them that i love so much .
may	PROPN	O	AUX	O	dunedin income growth investment tr plc $ dig to go ex-dividend on may 5th url494
@user82	PROPN	O	User: No change	B-PER	@user82 i 'll braid your hair and make u soup if u want
@user263	PROPN	O	User: No change	B-PER	@user263 and this is why i 've always hated billy joel . goddammit , billy joel .
@user1534	PROPN	O	User: No change	B-PER	@user1534 d985 5535 08aa 4def
@user2456	PROPN	O	User: No change	B-PER	@user2456 it 's like the world is digitally modified with this layover . it 's hard to explain but super colorful , animated and hyperreal
@user2072	PROPN	O	User: No change	B-PER	@user2072 smh someone from an account as @user417 😂 does n't sound racist at all .
@user417	PROPN	O	User: No change	B-PER	@user2072 smh someone from an account as @user417 😂 does n't sound racist at all .
#truelovethm	PROPN	O	NOUN	B-PER	#win a £ 50 voucher . valid at over 1 k restaurants to enter rt&f with #truelovethm & register url1039 url842
@user1573	PROPN	O	User: No change	B-PER	@user1573 headcanon accepted
@user812	PROPN	O	User: No change	B-PER	win tix to see @user812 at @user1335 on 8/12 . tune in today on @user1790 at 6 p pt to win url632 url1238
@user1335	PROPN	O	User: No change	B-PER	win tix to see @user812 at @user1335 on 8/12 . tune in today on @user1790 at 6 p pt to win url632 url1238
@user1790	PROPN	O	User: No change	B-PER	win tix to see @user812 at @user1335 on 8/12 . tune in today on @user1790 at 6 p pt to win url632 url1238
#cleanupjnu	PROPN	O	VERB	B-ORG	rt @user1635 : #cleanupjnu agree with everything , but right to free speech has limits and the people need to understand that .. url223 …
@user1486	PROPN	O	User: No change	B-PER	rt @user1535 : so @user1486 were by far the best set of the day , even after the idiots at slamdunk fucked their set up and did nt allow t …
@user1461	PROPN	O	User: No change	B-PER	@user1461 exactly . it does n't add up
@user969	PROPN	O	User: No change	B-PER	@user969 @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight
@user1500	PROPN	O	User: No change	B-PER	@user969 @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight
@user2010	PROPN	O	User: No change	B-PER	@user969 @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight
@user1175	PROPN	O	User: No change	B-PER	@user969 @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight
@user1166	PROPN	O	User: No change	B-PER	@user969 @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight
@user1412	PROPN	O	User: No change	B-PER	rt @user468 : 71 years ago today , @user1412 #marines began the battle for iwo jima . url308
#marines	PROPN	O	NOUN	B-ORG	rt @user468 : 71 years ago today , @user1412 #marines began the battle for iwo jima . url308
@user1018	PROPN	O	User: No change	B-PER	@user1018 hope you have a good one !! 😊
@user1921	PROPN	O	User: No change	B-PER	rt @user1880 : @user1921 you already know this us . url450
@user1617	PROPN	O	User: No change	B-PER	success in duckland last night for the @user1617 first eatwith dinner ! thanks to everyone … url290
#abb	PROPN	O	VERB	B-ORG	watch this #abb video : url1439 - ron popper talks about human rights and its importance for abb url793
@user2575	PROPN	O	User: No change	B-PER	@user2575 i just saw this
@user1619	PROPN	O	User: No change	B-PER	rt @user1907 : @user1619 employers want to pay only for what they need , and they ’re getting comfortable with hiring gig workers , often remo …
@user1458	PROPN	O	User: No change	B-PER	staples now selling recycle - by - mail boxes url922 via @user1458 url1524
@user927	PROPN	O	User: No change	B-PER	. @user927 @user1042 @user341 and jeb does n't , of course ... url1070
@user1042	PROPN	O	User: No change	B-PER	. @user927 @user1042 @user341 and jeb does n't , of course ... url1070
@user341	PROPN	O	User: No change	B-PER	. @user927 @user1042 @user341 and jeb does n't , of course ... url1070
owari	PROPN	O	SPACE	B-ORG	subete no owari
@user2127	PROPN	O	User: No change	B-PER	@user2127 have fun kiddo
@user2434	PROPN	O	User: No change	B-PER	. @user2434 really likes socks , i 've heard ! ;3 url1292
@user2662	PROPN	O	User: No change	B-PER	@user2662 because you thought i was a scumbag and followed me to roast my soul
#ralphlauren	PROPN	O	PROPN	B-PER	classy range of #men #footwear for him featuring #ralphlauren #tods #originalpenguin & more ! url251 url1503
#tods	PROPN	O	ADP	O	classy range of #men #footwear for him featuring #ralphlauren #tods #originalpenguin & more ! url251 url1503
#originalpenguin	PROPN	O	NOUN	B-MISC	classy range of #men #footwear for him featuring #ralphlauren #tods #originalpenguin & more ! url251 url1503
ca	PROPN	O	AUX	O	9917 s mission blvd , jurupa valley , ca 92509 sold on 6/17/16 listed for $ 385,000 sold for … url1235
modest	PROPN	O	ADJ	O	rt @user1933 : modest literally trapped zayn holy
@user875	PROPN	O	User: No change	B-PER	@user875 need to work hard on your content , just had a look at city 's twitter and it 's way more interesting ..
@user306	PROPN	O	User: No change	B-PER	@user306 of course !!! lol
subhan	PROPN	O	X	O	rt @user1126 : subhan ' allah . the only cloud in the whole sky is blocking the sun & protecting those who are worshipping . url567 …
allah	PROPN	O	PROPN	B-MISC	rt @user1126 : subhan ' allah . the only cloud in the whole sky is blocking the sun & protecting those who are worshipping . url567 …
lpg	PROPN	O	VERB	O	rt @user2285 : massive mission to be launched to provide lpg connections to bpl households : fm
@user1746	PROPN	O	User: No change	B-PER	@user1746 what say you home ? 😘❤️
k-5	PROPN	O	X	O	2015 - 2016 donald publishing award winners k-5 . #authorstea @user373 @user1834 url949
