Word	Word Index	POS Label	NER Label	Tweet
@user598	0	PROPN	O	@user598 probably a fake stomach
#hyderabad	6	PROPN	O	rt @user559 : join us in #hyderabad for hands - on experience with #smartmapp technology ! #igniteyourmapp url747 htt …
#smartmapp	13	PROPN	O	rt @user559 : join us in #hyderabad for hands - on experience with #smartmapp technology ! #igniteyourmapp url747 htt …
@user2144	3	PROPN	O	rt @user2144 : @user2144 like pay attention to me ugh
@user2162	3	PROPN	O	rt @user2097 : @user2162 stop comparing fergie to iggy because fergie is so talented & ti writes iggys music ( when she had hits ) double …
@user1813	0	PROPN	O	@user1813 how has your day been ? i hope it 's been amazing . 😊
june	10	PROPN	O	rt @user1990 : oneplus 3 to come to india 15th june will start at rs. 23999 url951 #oneplus #india #oneplus3
rs.	14	PROPN	O	rt @user1990 : oneplus 3 to come to india 15th june will start at rs. 23999 url951 #oneplus #india #oneplus3
#gameofthrones	13	PROPN	O	rt @user2549 : rt this tweet to win tickets to an exclusive london #gameofthrones s5 screening on march 14 ! uk only - closes 3/3 ! url224 …
s5	14	PROPN	O	rt @user2549 : rt this tweet to win tickets to an exclusive london #gameofthrones s5 screening on march 14 ! uk only - closes 3/3 ! url224 …
march	17	PROPN	O	rt @user2549 : rt this tweet to win tickets to an exclusive london #gameofthrones s5 screening on march 14 ! uk only - closes 3/3 ! url224 …
@user638	0	PROPN	O	@user638 hey baby thanks for being the best . so glad you 're all mine 😘😘😘💘
pc	5	PROPN	O	rt @user511 : asus gaming pc giveaway follow me & @user490 turn on mobile notifications retweet this tweet url253 …
@user2647	0	PROPN	O	@user2647 hit the weights 🐱
@user1242	0	PROPN	O	@user1242 @user1620 @user2170 @user2061 thanks lovely brother !
@user1620	1	PROPN	O	@user1242 @user1620 @user2170 @user2061 thanks lovely brother !
@user2170	2	PROPN	O	@user1242 @user1620 @user2170 @user2061 thanks lovely brother !
@user2061	3	PROPN	O	@user1242 @user1620 @user2170 @user2061 thanks lovely brother !
@user121	21	PROPN	O	istanbul airport attack : 23 turks , at least 10 foreign nationals killed , officials say , as ... url880 via @user121
@user1142	0	PROPN	O	@user1142 yeah . ignored need basically .
#dollyparton	0	PROPN	O	#dollyparton announces first tour in over 25 years #dollyparton ... #dollyparton url766
@user2264	0	PROPN	O	@user2264 lmfaooooo i wish i could rt that . you are honest af
#designshanghai	20	PROPN	O	rt @user361 : deeply saddened by the news of zaha hadid 's passing , we remember her amazing work at #designshanghai 2016 . url224 …
@user2227	13	PROPN	O	i saw this early & thought it was pretty fun to watch ! @user2227 was great ! are you going to see it ? 🎬🎥 url370
rugby	5	PROPN	O	what a tough half of rugby league ! impressed with our uncompromising defence , it 's a big effort to nil leeds in a half ! #wire
league	6	PROPN	O	what a tough half of rugby league ! impressed with our uncompromising defence , it 's a big effort to nil leeds in a half ! #wire
@user103	0	PROPN	O	@user103 intension makes the difference
#caveman	10	PROPN	O	rt @user60 : it 's a strong look ! the #caveman gym #kitbag used by @user1489 bowler @user202 #teamaffinity #gymferret 👊💪 url217 …
@user1489	15	PROPN	O	rt @user60 : it 's a strong look ! the #caveman gym #kitbag used by @user1489 bowler @user202 #teamaffinity #gymferret 👊💪 url217 …
@user202	17	PROPN	O	rt @user60 : it 's a strong look ! the #caveman gym #kitbag used by @user1489 bowler @user202 #teamaffinity #gymferret 👊💪 url217 …
@user560	3	PROPN	O	rt @user865 : @user560 that was good .. he was a little bit better today and enjoyed sun and garden :-)) have a good nite .. see ye
@user1977	0	PROPN	O	@user1977 @user2111 follow me pls
@user2111	1	PROPN	O	@user1977 @user2111 follow me pls
@user390	0	PROPN	O	@user390 a1 ) stutterheim asked attendees to dress in white as a tribute to his brother miles #edmlispecial #sensationindia #hyderabad
k-pop	7	PROPN	O	"my friend : "" do you love k-pop ? you ’re not a korean . ” /// me : “ why ? do we need to be italian to love pizza ? ”"
@user2339	1	PROPN	O	congrats @user2339 2nd best sommelière in the world and 4th among all contendants at #bestworldsommarg2016 . #vamospaz felicidades !!!
sommelière	4	PROPN	O	congrats @user2339 2nd best sommelière in the world and 4th among all contendants at #bestworldsommarg2016 . #vamospaz felicidades !!!
#bestworldsommarg2016	14	PROPN	O	congrats @user2339 2nd best sommelière in the world and 4th among all contendants at #bestworldsommarg2016 . #vamospaz felicidades !!!
@user1748	0	PROPN	O	@user1748 @user299 aye we getting inked up over here in the chi ! talking about sleeves and shit ! lol
@user299	1	PROPN	O	@user1748 @user299 aye we getting inked up over here in the chi ! talking about sleeves and shit ! lol
@user1440	8	PROPN	O	want a chance to win some prizes from @user1440 ? just head over to @user2630 and enter ! url856
@user2630	14	PROPN	O	want a chance to win some prizes from @user1440 ? just head over to @user2630 and enter ! url856
#xboxone	8	PROPN	O	rt @user1103 : who wants to win a #xboxone ? simply retweet to everyone & follow us to enter contest url947 url222 …
friday	16	PROPN	O	i 'm gon na kms just got txt saying we have practice like wth it 's friday i got plans
@user2424	0	PROPN	O	@user2424 their *****
@user1240	7	PROPN	O	rt @user1466 : // guys shoutout to @user1240 go rp with him he needs more sls !
rp	9	PROPN	O	rt @user1466 : // guys shoutout to @user1240 go rp with him he needs more sls !
sls	15	PROPN	O	rt @user1466 : // guys shoutout to @user1240 go rp with him he needs more sls !
@user1555	0	PROPN	O	"@user1555 lmaoooo my whole history "" 😂 """
xmas	13	PROPN	O	#golfing #golfnews 1999 new in box mr christmas animated musical golfing santa 15 xmas ... url1119 url656
@user68	16	PROPN	O	rt @user1089 : more : some of hospitalized got critical trauma stab wounds url1307 pic by @user68 #sacramento url219 …
#contestalert	3	PROPN	O	rt @user1270 : #contestalert show us some love ! gear up for #sultantraileronsony at 7 pm because it 's sultan trailer day !
#sultantraileronsony	12	PROPN	O	rt @user1270 : #contestalert show us some love ! gear up for #sultantraileronsony at 7 pm because it 's sultan trailer day !
@user1060	12	PROPN	O	end of 1st : condors up 2 - 1 with goals from @user1060 & @user1214 . #condorstown
@user1214	14	PROPN	O	end of 1st : condors up 2 - 1 with goals from @user1060 & @user1214 . #condorstown
#educatorsplaybook	3	PROPN	O	rt @user1048 : #educatorsplaybook : @user379 offers advice for high school athletes choosing colleges url572 url222 …
@user379	5	PROPN	O	rt @user1048 : #educatorsplaybook : @user379 offers advice for high school athletes choosing colleges url572 url222 …
@user523	0	PROPN	O	@user523 okay i see you getting a little color in yo skin
@user2279	0	PROPN	O	@user2279 lolol .. i cant remember which site but it was postes while bap was in north america
@user2472	0	PROPN	O	@user2472 please submit a request and tweet back your ticket so we can help to resolve this issue : url1328 thanks ! * mh
july	5	PROPN	O	rt @user172 : today is july 396th and still no frank ocean album
valentine	4	PROPN	O	📷 erzascrlt : happy valentine ’s day from aqours 💖 url785
@user1581	3	PROPN	O	rt @user615 : @user1581 this unstoppable carvan vl go far ! satan & his disciples has not much power2stop this caravan ! #200daysmsg2 s a bash …
carvan	6	PROPN	O	rt @user615 : @user1581 this unstoppable carvan vl go far ! satan & his disciples has not much power2stop this caravan ! #200daysmsg2 s a bash …
vl	7	PROPN	O	rt @user615 : @user1581 this unstoppable carvan vl go far ! satan & his disciples has not much power2stop this caravan ! #200daysmsg2 s a bash …
caravan	20	PROPN	O	rt @user615 : @user1581 this unstoppable carvan vl go far ! satan & his disciples has not much power2stop this caravan ! #200daysmsg2 s a bash …
#200daysmsg2	22	PROPN	O	rt @user615 : @user1581 this unstoppable carvan vl go far ! satan & his disciples has not much power2stop this caravan ! #200daysmsg2 s a bash …
@user1086	8	PROPN	O	rt @user2520 : can not wait to see @user1086 's latest masterpieces at the btc premiere ! ✨ url1014
@user2582	9	PROPN	O	i just earned the ' newbie ' badge on @user2582 ! url716
@user888	4	PROPN	O	rt @user1914 : . @user888 is looking for some #genstemgirls to help make the world a better place . sounds like a job for girl scouts ! url218 …
#genstemgirls	9	PROPN	O	rt @user1914 : . @user888 is looking for some #genstemgirls to help make the world a better place . sounds like a job for girl scouts ! url218 …
nike	1	PROPN	O	new nike sb : £ 15.00 ( 0 bids ) end date : wednesday apr-6-2016 17:28:16 bstbid now | add to watch list url779
sb	2	PROPN	O	new nike sb : £ 15.00 ( 0 bids ) end date : wednesday apr-6-2016 17:28:16 bstbid now | add to watch list url779
wednesday	13	PROPN	O	new nike sb : £ 15.00 ( 0 bids ) end date : wednesday apr-6-2016 17:28:16 bstbid now | add to watch list url779
apr-6-2016	14	PROPN	O	new nike sb : £ 15.00 ( 0 bids ) end date : wednesday apr-6-2016 17:28:16 bstbid now | add to watch list url779
cns	16	PROPN	O	top catholic news * women leaders share their stories at vatican event : vatican city ( cns ) -- in the heart ... url542
#rednose4kids	7	PROPN	O	rt @user1111 : tweet or rt using #rednose4kids and @user1905 will donate $ 10 to end child poverty . #rednoseday url1607 …
@user1905	9	PROPN	O	rt @user1111 : tweet or rt using #rednose4kids and @user1905 will donate $ 10 to end child poverty . #rednoseday url1607 …
#adidas	3	PROPN	O	"rt @user1351 : #adidas ultra boost on sale for $ 136 with code "" c6e2y23e "" and vip membership -> url687 url1572 …"
vip	17	PROPN	O	"rt @user1351 : #adidas ultra boost on sale for $ 136 with code "" c6e2y23e "" and vip membership -> url687 url1572 …"
@user1595	0	PROPN	O	@user1595 fav and follow me for +40 free follows . 🌈
@user2642	4	PROPN	O	rt @user908 : . @user2642 plates cabrera to make it 3-0 #mets ! url728
#mets	11	PROPN	O	rt @user908 : . @user2642 plates cabrera to make it 3-0 #mets ! url728
@user369	0	PROPN	O	@user369 bro there ?
@user394	0	PROPN	O	@user394 @user2234 god forbid you upset daddy
@user2234	1	PROPN	O	@user394 @user2234 god forbid you upset daddy
#seo	2	PROPN	O	#miguelramose url809 #seo will manually build 10 high pr web 2.0 pbn url1441
pbn	11	PROPN	O	#miguelramose url809 #seo will manually build 10 high pr web 2.0 pbn url1441
hongera	12	PROPN	O	kenya is indeed a hotbed of champions ! we rock the world hongera kenya7s . made us so proud #karibunimashujaa #kenya7s @user717 @user745
kenya7s	13	PROPN	O	kenya is indeed a hotbed of champions ! we rock the world hongera kenya7s . made us so proud #karibunimashujaa #kenya7s @user717 @user745
@user717	21	PROPN	O	kenya is indeed a hotbed of champions ! we rock the world hongera kenya7s . made us so proud #karibunimashujaa #kenya7s @user717 @user745
@user745	22	PROPN	O	kenya is indeed a hotbed of champions ! we rock the world hongera kenya7s . made us so proud #karibunimashujaa #kenya7s @user717 @user745
terra	1	PROPN	O	hello terra , teeshirts and hoodies are named by u ! order now ! : url577 . thank @user1666 url677
@user1666	18	PROPN	O	hello terra , teeshirts and hoodies are named by u ! order now ! : url577 . thank @user1666 url677
junior	4	PROPN	O	register now for the junior @user136 u8/10/12/14/16/19 - easter 2017 - just £ 290 pp
@user136	5	PROPN	O	register now for the junior @user136 u8/10/12/14/16/19 - easter 2017 - just £ 290 pp
u8/10/12/14/16/19	6	PROPN	O	register now for the junior @user136 u8/10/12/14/16/19 - easter 2017 - just £ 290 pp
@user57	0	PROPN	O	@user57 request you to share us your booking details for us to look into the issue
@user1409	14	PROPN	O	rt @user2076 : . i apologise for this , but i hope every pro-eu @user1409 member reads it . it 's so important . url1620
gdp	9	PROPN	O	rt @user994 : quality of life matters more than gdp . our infrastructure is at breaking point inside eu . #bbcqt url1486
@user53	0	PROPN	O	@user53 as do i . i 've always been a fan of honda and acura sports cars . there 's just something about them that i love so much .
may	12	PROPN	O	dunedin income growth investment tr plc $ dig to go ex-dividend on may 5th url494
@user82	0	PROPN	O	@user82 i 'll braid your hair and make u soup if u want
@user263	0	PROPN	O	@user263 and this is why i 've always hated billy joel . goddammit , billy joel .
@user1534	0	PROPN	O	@user1534 d985 5535 08aa 4def
@user2456	0	PROPN	O	@user2456 it 's like the world is digitally modified with this layover . it 's hard to explain but super colorful , animated and hyperreal
@user2072	0	PROPN	O	@user2072 smh someone from an account as @user417 😂 does n't sound racist at all .
@user417	7	PROPN	O	@user2072 smh someone from an account as @user417 😂 does n't sound racist at all .
#truelovethm	16	PROPN	O	#win a £ 50 voucher . valid at over 1 k restaurants to enter rt&f with #truelovethm & register url1039 url842
@user1573	0	PROPN	O	@user1573 headcanon accepted
@user812	4	PROPN	O	win tix to see @user812 at @user1335 on 8/12 . tune in today on @user1790 at 6 p pt to win url632 url1238
@user1335	6	PROPN	O	win tix to see @user812 at @user1335 on 8/12 . tune in today on @user1790 at 6 p pt to win url632 url1238
@user1790	14	PROPN	O	win tix to see @user812 at @user1335 on 8/12 . tune in today on @user1790 at 6 p pt to win url632 url1238
#cleanupjnu	3	PROPN	O	rt @user1635 : #cleanupjnu agree with everything , but right to free speech has limits and the people need to understand that .. url223 …
@user1486	4	PROPN	O	rt @user1535 : so @user1486 were by far the best set of the day , even after the idiots at slamdunk fucked their set up and did nt allow t …
@user1461	0	PROPN	O	@user1461 exactly . it does n't add up
@user969	0	PROPN	O	@user969 @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight
@user1500	1	PROPN	O	@user969 @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight
@user2010	2	PROPN	O	@user969 @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight
@user1175	3	PROPN	O	@user969 @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight
@user1166	4	PROPN	O	@user969 @user1500 @user2010 @user1175 @user1166 nop sleep is far from my eyes tonight
@user1412	8	PROPN	O	rt @user468 : 71 years ago today , @user1412 #marines began the battle for iwo jima . url308
#marines	9	PROPN	O	rt @user468 : 71 years ago today , @user1412 #marines began the battle for iwo jima . url308
@user1018	0	PROPN	O	@user1018 hope you have a good one !! 😊
@user1921	3	PROPN	O	rt @user1880 : @user1921 you already know this us . url450
@user1617	7	PROPN	O	success in duckland last night for the @user1617 first eatwith dinner ! thanks to everyone … url290
#abb	2	PROPN	O	watch this #abb video : url1439 - ron popper talks about human rights and its importance for abb url793
@user2575	0	PROPN	O	@user2575 i just saw this
@user1619	3	PROPN	O	rt @user1907 : @user1619 employers want to pay only for what they need , and they ’re getting comfortable with hiring gig workers , often remo …
@user1458	11	PROPN	O	staples now selling recycle - by - mail boxes url922 via @user1458 url1524
@user927	1	PROPN	O	. @user927 @user1042 @user341 and jeb does n't , of course ... url1070
@user1042	2	PROPN	O	. @user927 @user1042 @user341 and jeb does n't , of course ... url1070
@user341	3	PROPN	O	. @user927 @user1042 @user341 and jeb does n't , of course ... url1070
owari	2	PROPN	O	subete no owari
@user2127	0	PROPN	O	@user2127 have fun kiddo
@user2434	1	PROPN	O	. @user2434 really likes socks , i 've heard ! ;3 url1292
@user2662	0	PROPN	O	@user2662 because you thought i was a scumbag and followed me to roast my soul
#ralphlauren	8	PROPN	O	classy range of #men #footwear for him featuring #ralphlauren #tods #originalpenguin & more ! url251 url1503
#tods	9	PROPN	O	classy range of #men #footwear for him featuring #ralphlauren #tods #originalpenguin & more ! url251 url1503
#originalpenguin	10	PROPN	O	classy range of #men #footwear for him featuring #ralphlauren #tods #originalpenguin & more ! url251 url1503
ca	8	PROPN	O	9917 s mission blvd , jurupa valley , ca 92509 sold on 6/17/16 listed for $ 385,000 sold for … url1235
modest	3	PROPN	O	rt @user1933 : modest literally trapped zayn holy
@user875	0	PROPN	O	@user875 need to work hard on your content , just had a look at city 's twitter and it 's way more interesting ..
@user306	0	PROPN	O	@user306 of course !!! lol
subhan	3	PROPN	O	rt @user1126 : subhan ' allah . the only cloud in the whole sky is blocking the sun & protecting those who are worshipping . url567 …
allah	5	PROPN	O	rt @user1126 : subhan ' allah . the only cloud in the whole sky is blocking the sun & protecting those who are worshipping . url567 …
lpg	10	PROPN	O	rt @user2285 : massive mission to be launched to provide lpg connections to bpl households : fm
@user1746	0	PROPN	O	@user1746 what say you home ? 😘❤️
k-5	7	PROPN	O	2015 - 2016 donald publishing award winners k-5 . #authorstea @user373 @user1834 url949
@user985	3	PROPN	O	rt @user405 : @user985 @user142 also on @user1287 #cantbeintwoplacesatonce #poororganisation url1220
@user142	4	PROPN	O	rt @user405 : @user985 @user142 also on @user1287 #cantbeintwoplacesatonce #poororganisation url1220
@user1287	7	PROPN	O	rt @user405 : @user985 @user142 also on @user1287 #cantbeintwoplacesatonce #poororganisation url1220
#rhony	5	PROPN	O	rt @user88 : really good #rhony tonight .
#minioncarpet	13	PROPN	O	rt @user1116 : #win ( 20 m2 ) 5 m x 4 m #minioncarpet from @user1116 #rt & #follow #competition #giveaway url843 ht …
@user1116	15	PROPN	O	rt @user1116 : #win ( 20 m2 ) 5 m x 4 m #minioncarpet from @user1116 #rt & #follow #competition #giveaway url843 ht …
ig	15	PROPN	O	rt @user1051 : podenco lounging with a ball is our definition of #weekendgoals . ( ig kurti_podenco ) url1252
@user530	4	PROPN	O	rt @user1960 : msg @user530 ji please bless to serve humanity with full zeal !! 🙏☺ #savehumanitysaysmsg need blessings 24 * 7 ! ☺ url219 …
ji	5	PROPN	O	rt @user1960 : msg @user530 ji please bless to serve humanity with full zeal !! 🙏☺ #savehumanitysaysmsg need blessings 24 * 7 ! ☺ url219 …
pokémon	7	PROPN	O	you 'd be a grass - type pokémon ! folks admire your natural grace and spirit . your ideal day is to bask in the warmth of the sun . what the fuck
@user968	16	PROPN	O	rt @user577 : self - harm such an important topic not spoken enough ! pls read @user968 piece ♥ #selfharmawarenessday url1504 …
@user1490	18	PROPN	O	gigi hadid and zayn malik feature in us vogue magazine for couple 's first photoshoot : url1123 via @user1490
@user2210	0	PROPN	O	@user2210 love them all but i have to say lone survivor is my favorite
@user195	0	PROPN	O	@user195 snoopy van gough 😊
#trumptrain	2	PROPN	O	donald trump #trumptrain 2016 large black custom decal intlship #republican #2a #sgp #optrump url1006
custom	6	PROPN	O	donald trump #trumptrain 2016 large black custom decal intlship #republican #2a #sgp #optrump url1006
decal	7	PROPN	O	donald trump #trumptrain 2016 large black custom decal intlship #republican #2a #sgp #optrump url1006
v180	6	PROPN	O	"great deals >> url265 new eclipse v180 1.8 "" lcd 8 gb usb 2.0 digital music / video mp3 player url262"
lcd	9	PROPN	O	"great deals >> url265 new eclipse v180 1.8 "" lcd 8 gb usb 2.0 digital music / video mp3 player url262"
usb	12	PROPN	O	"great deals >> url265 new eclipse v180 1.8 "" lcd 8 gb usb 2.0 digital music / video mp3 player url262"
mp3	18	PROPN	O	"great deals >> url265 new eclipse v180 1.8 "" lcd 8 gb usb 2.0 digital music / video mp3 player url262"
@user2591	3	PROPN	O	rt @user2478 : @user2591 be tolerant to criticism young man , you also will be buddhe ek din like me
buddhe	15	PROPN	O	rt @user2478 : @user2591 be tolerant to criticism young man , you also will be buddhe ek din like me
ek	16	PROPN	O	rt @user2478 : @user2591 be tolerant to criticism young man , you also will be buddhe ek din like me
din	17	PROPN	O	rt @user2478 : @user2591 be tolerant to criticism young man , you also will be buddhe ek din like me
#mtvhottest	2	PROPN	O	212 xo #mtvhottest beyonce coldplay meghan trainor
@user1087	0	PROPN	O	@user1087 i hope you like our very first inclusion campaign ! l
@user2326	0	PROPN	O	@user2326 literally what is he talking about someone come get h
@user520	0	PROPN	O	@user520 always a pleasure . have a great weekend xx
@user936	3	PROPN	O	rt @user946 : @user936 @user937 did someone say pony !? 😮😄😃😎
@user937	4	PROPN	O	rt @user946 : @user936 @user937 did someone say pony !? 😮😄😃😎
#freebiefriday	10	PROPN	O	rt @user1953 : there 's still time to enter our #freebiefriday to win an amazon voucher . just keep following and retweeting ! #fridayfeeling
@user1490	11	PROPN	O	diggy - 4 letter word [ official video ] url440 via @user1490
model	9	PROPN	O	rt @user725 : have you seen this ? tesla model s drives sleeping owner through traffic : a video of a napping driver behind t ... url225 …
s	10	PROPN	O	rt @user725 : have you seen this ? tesla model s drives sleeping owner through traffic : a video of a napping driver behind t ... url225 …
#rncincle	15	PROPN	O	rt @user1328 : americans prefer war heroes , even if they were captured : trump #rncincle speech drew lower ratings than mccain ' 08 url218 …
@user742	0	PROPN	O	@user742 appreciate it fam !
@user958	0	PROPN	O	@user958 before the shittery starts about him playing for villa . so what ? saw him play a fair bit for nice , he 's a tidy player and an upgrade
duramax	7	PROPN	O	rt @user2592 : looking for a 6.6l duramax . will trade my camry . #allisonforlife
camry	12	PROPN	O	rt @user2592 : looking for a 6.6l duramax . will trade my camry . #allisonforlife
@user759	0	PROPN	O	@user759 @user2188 @user2003 @user694 @user1670 shhh , do n't tell her !
@user2188	1	PROPN	O	@user759 @user2188 @user2003 @user694 @user1670 shhh , do n't tell her !
@user2003	2	PROPN	O	@user759 @user2188 @user2003 @user694 @user1670 shhh , do n't tell her !
@user694	3	PROPN	O	@user759 @user2188 @user2003 @user694 @user1670 shhh , do n't tell her !
@user1670	4	PROPN	O	@user759 @user2188 @user2003 @user694 @user1670 shhh , do n't tell her !
#hillaryclinton	8	PROPN	O	mjanemann : url523 #fbimwithher #emailgate more rules that #hillaryclinton ... url481
@user2604	8	PROPN	O	way to stoked for this ! s/o to @user2604 for this awesome flyer ! #rad #radmusic #radaf … url486
@user680	0	PROPN	O	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi
@user1421	1	PROPN	O	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi
@user354	2	PROPN	O	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi
@user358	3	PROPN	O	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi
@user1519	4	PROPN	O	@user680 @user1421 @user354 @user358 @user1519 forgot me but ily big papi
@user1669	0	PROPN	O	@user1669 wow . that 's pretty intense !
@user1728	3	PROPN	O	rt @user261 : @user1728 @user1586 @user2199 happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊
@user1586	4	PROPN	O	rt @user261 : @user1728 @user1586 @user2199 happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊
@user2199	5	PROPN	O	rt @user261 : @user1728 @user1586 @user2199 happy #aldub42ndweeksary : 42 = 24 ! the numbers 2 and 4 ❤️😊
@user255	0	PROPN	O	@user255 thanks so much :)
@user2612	0	PROPN	O	@user2612 i think you 're doing pretty well and do n't really need a plan b. ;-)
@user2143	0	PROPN	O	@user2143 you cant run from the truth vivi !! you are a furry !!
lb	5	PROPN	O	eagles round out draft with lb walker url1546
@user1945	0	PROPN	O	@user1945 thnk u 💜💜
@user1700	0	PROPN	O	@user1700 lol thanks
@user386	0	PROPN	O	@user386 i fav your tweets and talk to you all the time 😭😭 why you got to treat me like this
@user1002	0	PROPN	O	@user1002 who is they
@user1613	0	PROPN	O	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks
@user2357	1	PROPN	O	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks
@user2452	2	PROPN	O	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks
@user2588	3	PROPN	O	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks
@user2236	4	PROPN	O	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks
@user377	5	PROPN	O	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks
@user1139	6	PROPN	O	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks
@user1298	7	PROPN	O	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks
@user2419	8	PROPN	O	@user1613 @user2357 @user2452 @user2588 @user2236 @user377 @user1139 @user1298 @user2419 thanks
@user1690	0	PROPN	O	@user1690 yeah everythings fine now !! it was taken care of , i m hoping the problem wo nt come back tho but u kno ..... ^_____t
@user589	0	PROPN	O	@user589 my pleasure , as always ! thanks for the retweet ! 💗
#mancandymonday	8	PROPN	O	rt @user1918 : #omarlives !! #longmireonnetflix #longmire happy #mancandymonday url1554
@user2050	7	PROPN	O	rt @user24 : i want to win @user2050 dm pack url1445
eurusd	13	PROPN	O	order closed at p/l of $ 0.93 . ticket 123546591 buy 0.01 lots eurusd - url1085
@user2185	0	PROPN	O	@user2185 maybe do sprints . a great way to increase calorie burn .
#swish	3	PROPN	O	rt @user2495 : #swish will be signing at sunday 's game 12 - 12:20 pm ( tix required ) . gates - 12 pm , 1st pitch - 1:05 pm #gorailriders url222 …
sunday	8	PROPN	O	rt @user2495 : #swish will be signing at sunday 's game 12 - 12:20 pm ( tix required ) . gates - 12 pm , 1st pitch - 1:05 pm #gorailriders url222 …
#twitter	12	PROPN	O	rt @user809 : here are 5 ways for you to start using #twitter to market your #business : url1320 url1262
@user1041	0	PROPN	O	@user1041 happy birthday !
#bb18	6	PROPN	O	rt @user165 : delay update : #bb18 will air at 8:40 / 7:40 c !
usb	12	PROPN	O	huge daily deals > url1224 #6180 #1954 50 wholesale lot of frisby usb 2.0 computer pc laptop noteb … url848
@user2633	0	PROPN	O	@user2633 lmao lufas actually speed up the process
lufas	2	PROPN	O	@user2633 lmao lufas actually speed up the process
boondocks	3	PROPN	O	i miss the boondocks .
prime	10	PROPN	O	rt @user2483 : so we need : 1 ) a prime minister 2 ) an opposition leader 3 ) an england manager 4 ) a ukip leader 5 ) a top gear host 6 ) a n …
minister	11	PROPN	O	rt @user2483 : so we need : 1 ) a prime minister 2 ) an opposition leader 3 ) an england manager 4 ) a ukip leader 5 ) a top gear host 6 ) a n …
@user158	0	PROPN	O	@user158 yup ! we coming through there in a few . i
jr	4	PROPN	O	"super proud of my jr musical theatre "" seuss "" who won gold and outstanding last night !!! they … url1293"
@user1382	4	PROPN	O	you streaming soon ? @user1382
@user1490	3	PROPN	O	i liked a @user1490 video from @user1739 url1400 molten aluminum vs bullets
@user1739	6	PROPN	O	i liked a @user1490 video from @user1739 url1400 molten aluminum vs bullets
@user2094	0	PROPN	O	@user2094 hahahaha that 's really funny 😂😂
@user1259	22	PROPN	O	rt @user1308 : #msr can you think of better way to spend your birthday than riding 291 km ? 😆 happy birthday @user1259 ! url598 …
foam	9	PROPN	O	check out review of the fitwood m - roll foam roller url1457 via @user296
roller	10	PROPN	O	check out review of the fitwood m - roll foam roller url1457 via @user296
@user296	13	PROPN	O	check out review of the fitwood m - roll foam roller url1457 via @user296
@user970	0	PROPN	O	@user970 money in the bank , pimping ai n't easy ... url375
@user2467	4	PROPN	O	rt @user1467 : . @user2467 @user2401 i will not argue no matter what . but you keep changing your position , so i have to keep makin …
@user2401	5	PROPN	O	rt @user1467 : . @user2467 @user2401 i will not argue no matter what . but you keep changing your position , so i have to keep makin …
@user1498	0	PROPN	O	@user1498 thanks friend 😊 have dm'd u back
@user656	0	PROPN	O	@user656 is the sky blue ? 😎
@user309	0	PROPN	O	@user309 wait , it is ? i got one in the mail yesterday .
@user1541	1	PROPN	O	""" @user1541 : ' 16 url468 "" not showing beer 🍺😉"
@user2413	0	PROPN	O	@user2413 oh mannn i shoulda gone :(
@user214	0	PROPN	O	@user214 better safe than sorry . 😂
@user697	2	PROPN	O	newly wedding @user697 🍊🐰😇🐝
@user1832	0	PROPN	O	@user1832 damn u right 😘😘
@user1221	7	PROPN	O	rt @user1221 : huntsman fade giveaway follow @user1221 & @user219 to enter the giveaway . retweet + like ends in 72 hours . url224 …
@user219	9	PROPN	O	rt @user1221 : huntsman fade giveaway follow @user1221 & @user219 to enter the giveaway . retweet + like ends in 72 hours . url224 …
@user998	5	PROPN	O	rt @user2370 : please , @user998 , bring pokemon go to brazil : url503 #pokemongonobrasilhoje ( rt pra carta chegar na @user956 …
@user956	21	PROPN	O	rt @user2370 : please , @user998 , bring pokemon go to brazil : url503 #pokemongonobrasilhoje ( rt pra carta chegar na @user956 …
@user110	0	PROPN	O	"@user110 "" really ? well , thank you .. "" * he replied , nuzzling his head . * "" same to you . '"
